#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P0DTD3	uniprotkb:Q9Y6M9	intact:EBI-25475917	intact:EBI-713654|uniprotkb:Q9UQE8|uniprotkb:B2R8M6	psi-mi:orf9c_wcpv(display_long)	psi-mi:ndub9_human(display_long)|uniprotkb:LYRM3(gene name synonym)|uniprotkb:NADH-ubiquinone oxidoreductase B22 subunit(gene name synonym)|uniprotkb:Complex I-B22(gene name synonym)|uniprotkb:LYR motif-containing protein 3(gene name synonym)|uniprotkb:NDUFB9(gene name)|psi-mi:NDUFB9(display_short)|uniprotkb:UQOR22(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:Q9Y375	intact:EBI-25475917	intact:EBI-741874|uniprotkb:Q9BVZ5	psi-mi:orf9c_wcpv(display_long)	psi-mi:cia30_human(display_long)|uniprotkb:NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 1(gene name synonym)|uniprotkb:NDUFAF1(gene name)|psi-mi:NDUFAF1(display_short)|uniprotkb:CIA30(gene name synonym)|uniprotkb:CGI-65(orf name)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:Q9Y276	intact:EBI-25475917	intact:EBI-719257|uniprotkb:B3KTW9|uniprotkb:Q7Z2V7	psi-mi:orf9c_wcpv(display_long)	psi-mi:bcs1_human(display_long)|uniprotkb:BCS1-like protein(gene name synonym)|uniprotkb:BCS1L(gene name)|psi-mi:BCS1L(display_short)|uniprotkb:BCS1(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:Q9NV92	intact:EBI-25475917	intact:EBI-2933200|uniprotkb:Q7Z2H3|uniprotkb:Q7Z428|uniprotkb:Q8TAR3|uniprotkb:Q9ULQ5	psi-mi:orf9c_wcpv(display_long)	psi-mi:nfip2_human(display_long)|uniprotkb:NDFIP2(gene name)|psi-mi:NDFIP2(display_short)|uniprotkb:KIAA1165(gene name synonym)|uniprotkb:N4WBP5A(gene name synonym)|uniprotkb:NEDD4 WW domain-binding protein 5A(gene name synonym)|uniprotkb:Putative MAPK-activating protein PM04/PM05/PM06/PM07(gene name synonym)|uniprotkb:Putative NF-kappa-B-activating protein 413(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:Q9H845	intact:EBI-25475917	intact:EBI-2510719|uniprotkb:D3DNB8|uniprotkb:Q8WXX3	psi-mi:orf9c_wcpv(display_long)	psi-mi:acad9_human(display_long)|uniprotkb:ACAD9(gene name)|psi-mi:ACAD9(display_short)|uniprotkb:Acyl-CoA dehydrogenase family member 9(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:Q9H3K2	intact:EBI-25475917	intact:EBI-2868909|uniprotkb:D3DWE0|uniprotkb:A8K9Z9|uniprotkb:Q5VT95|uniprotkb:O95894|uniprotkb:Q9H0P2	psi-mi:orf9c_wcpv(display_long)	psi-mi:ghitm_human(display_long)|uniprotkb:GHITM(gene name)|psi-mi:GHITM(display_short)|uniprotkb:DERP2(gene name synonym)|uniprotkb:MICS1(gene name synonym)|uniprotkb:TMBIM5(gene name synonym)|uniprotkb:Dermal papilla-derived protein 2(gene name synonym)|uniprotkb:Mitochondrial morphology and cristae structure 1(gene name synonym)|uniprotkb:Transmembrane BAX inhibitor motif-containing protein 5(gene name synonym)|uniprotkb:My021(orf name)|uniprotkb:UNQ244/PRO281(orf name)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:Q9GZU3	intact:EBI-25475917	intact:EBI-726099|uniprotkb:B4DKN8|uniprotkb:B4DQE6|uniprotkb:B4DTN8|uniprotkb:D3DPP4|uniprotkb:Q6IA44	psi-mi:orf9c_wcpv(display_long)	psi-mi:tm39b_human(display_long)|uniprotkb:TMEM39B(gene name)|psi-mi:TMEM39B(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:Q9BVK2	intact:EBI-25475917	intact:EBI-3921603|intact:EBI-11062071|uniprotkb:O60860|uniprotkb:A6NDW6	psi-mi:orf9c_wcpv(display_long)	psi-mi:alg8_human(display_long)|uniprotkb:ALG8(gene name)|psi-mi:ALG8(display_short)|uniprotkb:"Dol-P-Glc:Glc(1)Man(9)GlcNAc(2)-PP-dolichyl alpha-1,3-glucosyltransferase"(gene name synonym)|uniprotkb:Asparagine-linked glycosylation protein 8 homolog(gene name synonym)|uniprotkb:"Dolichyl-P-Glc:Glc1Man9GlcNAc2-PP-dolichyl glucosyltransferase"(gene name synonym)|uniprotkb:HUSSY-02(orf name)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:Q9BQ95	intact:EBI-25475917	intact:EBI-712452|uniprotkb:K7EMM0|uniprotkb:Q9NYI1|uniprotkb:Q96HQ7|uniprotkb:E9PAN9	psi-mi:orf9c_wcpv(display_long)	psi-mi:ecsit_human(display_long)|uniprotkb:Protein SITPEC(gene name synonym)|uniprotkb:ECSIT(gene name)|psi-mi:ECSIT(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:Q96K12	intact:EBI-25475917	intact:EBI-4280043|uniprotkb:F8VV73|uniprotkb:Q9H0D5|uniprotkb:Q9NVW8	psi-mi:orf9c_wcpv(display_long)	psi-mi:facr2_human(display_long)|uniprotkb:FAR2(gene name)|psi-mi:FAR2(display_short)|uniprotkb:MLSTD1(gene name synonym)|uniprotkb:Male sterility domain-containing protein 1(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:Q8TEQ8	intact:EBI-25475917	intact:EBI-11722765|uniprotkb:B1AML3|uniprotkb:Q6P154|uniprotkb:Q6UX80|uniprotkb:Q8TDS8|uniprotkb:Q96CS9|uniprotkb:Q9BVN9|uniprotkb:Q9Y4B0	psi-mi:orf9c_wcpv(display_long)	psi-mi:pigo_human(display_long)|uniprotkb:PIGO(gene name)|psi-mi:PIGO(display_short)|uniprotkb:Phosphatidylinositol-glycan biosynthesis class O protein(gene name synonym)|uniprotkb:UNQ632/PRO1249(orf name)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:Q86VR2	intact:EBI-25475917	intact:EBI-10192441|uniprotkb:B3KR75	psi-mi:orf9c_wcpv(display_long)	psi-mi:retr3_human(display_long)|uniprotkb:RETREG3(gene name)|psi-mi:RETREG3(display_short)|uniprotkb:FAM134C(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:Q86UT6	intact:EBI-25475917	intact:EBI-3893071|uniprotkb:A8K6Q1|uniprotkb:B3KPK2|uniprotkb:B3KTA2|uniprotkb:Q7RTR3|uniprotkb:Q96D51|uniprotkb:Q9H724	psi-mi:orf9c_wcpv(display_long)	psi-mi:nlrx1_human(display_long)|uniprotkb:NLRX1(gene name)|psi-mi:NLRX1(display_short)|uniprotkb:NOD26(gene name synonym)|uniprotkb:NOD5(gene name synonym)|uniprotkb:NOD9(gene name synonym)|uniprotkb:Caterpiller protein 11.3(gene name synonym)|uniprotkb:Nucleotide-binding oligomerization domain protein 26(gene name synonym)|uniprotkb:Nucleotide-binding oligomerization domain protein 5(gene name synonym)|uniprotkb:Nucleotide-binding oligomerization domain protein 9(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:Q7Z2K6	intact:EBI-25475917	intact:EBI-10976398|uniprotkb:B3KSB1|uniprotkb:B2RNA4|uniprotkb:Q9H5M1|uniprotkb:Q8N5T5	psi-mi:orf9c_wcpv(display_long)	psi-mi:ermp1_human(display_long)|uniprotkb:ERMP1(gene name)|psi-mi:ERMP1(display_short)|uniprotkb:FXNA(gene name synonym)|uniprotkb:Felix-ina(gene name synonym)|uniprotkb:KIAA1815(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:Q6NXT6	intact:EBI-25475917	intact:EBI-11126842|uniprotkb:Q9NZK9|uniprotkb:Q8N2S3	psi-mi:orf9c_wcpv(display_long)	psi-mi:tapt1_human(display_long)|uniprotkb:TAPT1(gene name)|psi-mi:TAPT1(display_short)|uniprotkb:CMVFR(gene name synonym)|uniprotkb:Cytomegalovirus partial fusion receptor(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:Q6NXT4	intact:EBI-25475917	intact:EBI-2849005|uniprotkb:B7Z901|uniprotkb:Q96NC3|uniprotkb:A5YM45|uniprotkb:Q8N5C9	psi-mi:orf9c_wcpv(display_long)	psi-mi:znt6_human(display_long)|uniprotkb:SLC30A6(gene name)|psi-mi:SLC30A6(display_short)|uniprotkb:ZNT6(gene name synonym)|uniprotkb:Solute carrier family 30 member 6(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:Q5BJF2	intact:EBI-25475917	intact:EBI-12111910|uniprotkb:B4DS02|uniprotkb:Q07823	psi-mi:orf9c_wcpv(display_long)	psi-mi:sgmr2_human(display_long)|uniprotkb:TMEM97(gene name)|psi-mi:TMEM97(display_short)|uniprotkb:MAC30(gene name synonym)|uniprotkb:Meningioma-associated protein 30(gene name synonym)|uniprotkb:S2R(gene name synonym)|uniprotkb:Transmembrane protein 97(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:Q12770	intact:EBI-25475917	intact:EBI-6190187|uniprotkb:Q8N2E0|uniprotkb:Q8WUA1	psi-mi:orf9c_wcpv(display_long)	psi-mi:scap_human(display_long)|uniprotkb:SCAP(gene name)|psi-mi:SCAP(display_short)|uniprotkb:KIAA0199(gene name synonym)|uniprotkb:PSEC0227(orf name)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:P55085	intact:EBI-25475917	intact:EBI-4303189|uniprotkb:Q53XJ8|uniprotkb:Q13317|uniprotkb:Q13346	psi-mi:orf9c_wcpv(display_long)	psi-mi:par2_human(display_long)|uniprotkb:F2RL1(gene name)|psi-mi:F2RL1(display_short)|uniprotkb:GPR11(gene name synonym)|uniprotkb:PAR2(gene name synonym)|uniprotkb:Coagulation factor II receptor-like 1(gene name synonym)|uniprotkb:G-protein coupled receptor 11(gene name synonym)|uniprotkb:Thrombin receptor-like 1(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:P33527	intact:EBI-25475917	intact:EBI-3911547|uniprotkb:O14819|uniprotkb:Q9UQ99|uniprotkb:P78419|uniprotkb:A3RJX2|uniprotkb:Q59GI9|uniprotkb:O43333|uniprotkb:Q9UQ97|uniprotkb:Q9UQA0|uniprotkb:C9JPJ4	psi-mi:orf9c_wcpv(display_long)	psi-mi:mrp1_human(display_long)|uniprotkb:ABCC1(gene name)|psi-mi:ABCC1(display_short)|uniprotkb:MRP(gene name synonym)|uniprotkb:MRP1(gene name synonym)|uniprotkb:ATP-binding cassette sub-family C member 1(gene name synonym)|uniprotkb:"Leukotriene C(4) transporter"(gene name synonym)|uniprotkb:Glutathione-S-conjugate-translocating ATPase ABCC1(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:O76024	intact:EBI-25475917	intact:EBI-720609|uniprotkb:D3DVT1|uniprotkb:Q8N6I3|uniprotkb:Q9UNW6|uniprotkb:B2R797	psi-mi:orf9c_wcpv(display_long)	psi-mi:wfs1_human(display_long)|uniprotkb:WFS1(gene name)|psi-mi:WFS1(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:O43292	intact:EBI-25475917	intact:EBI-720225|uniprotkb:Q9NSS0|uniprotkb:Q9UQ31	psi-mi:orf9c_wcpv(display_long)	psi-mi:gpaa1_human(display_long)|uniprotkb:GAA1 protein homolog(gene name synonym)|uniprotkb:GPAA1(gene name)|psi-mi:GPAA1(display_short)|uniprotkb:GAA1(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTD3	uniprotkb:O00124	intact:EBI-25475917	intact:EBI-1993850|uniprotkb:Q7Z6F2	psi-mi:orf9c_wcpv(display_long)	psi-mi:ubxn8_human(display_long)|uniprotkb:UBXN8(gene name)|psi-mi:UBXN8(display_short)|uniprotkb:D8S2298E(gene name synonym)|uniprotkb:REP8(gene name synonym)|uniprotkb:UBXD6(gene name synonym)|uniprotkb:UBX domain-containing protein 6(gene name synonym)|uniprotkb:Reproduction 8 protein(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491532	intact-miscore:0.35
uniprotkb:P0DTC4	uniprotkb:O60885	intact:EBI-25475850|intact:EBI-25475853|intact:EBI-25475856|intact:EBI-25474821|intact:EBI-25475847|intact:EBI-25475880|intact:EBI-25475882|intact:EBI-25475885|intact:EBI-25475888|intact:EBI-25475920|intact:EBI-25475891|intact:EBI-25475859|intact:EBI-25475862|intact:EBI-25475864|intact:EBI-25475868|intact:EBI-25475871|intact:EBI-25475874|intact:EBI-25475877|intact:EBI-25475906|intact:EBI-25475894|intact:EBI-25475912|intact:EBI-25475897|intact:EBI-25475903|intact:EBI-25475900|intact:EBI-25475909|intact:EBI-25475917	intact:EBI-723869|uniprotkb:O60433|uniprotkb:Q86YS8|uniprotkb:Q96PD3|uniprotkb:Q4G0X8	psi-mi:e_wcpv(display_long)	psi-mi:brd4_human(display_long)|uniprotkb:Protein HUNK1(gene name synonym)|uniprotkb:BRD4(gene name)|psi-mi:BRD4(display_short)|uniprotkb:HUNK1(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25490454	intact-miscore:0.35
uniprotkb:P0DTC4	uniprotkb:O00203	intact:EBI-25475850|intact:EBI-25475853|intact:EBI-25475856|intact:EBI-25474821|intact:EBI-25475847|intact:EBI-25475880|intact:EBI-25475882|intact:EBI-25475885|intact:EBI-25475888|intact:EBI-25475920|intact:EBI-25475891|intact:EBI-25475859|intact:EBI-25475862|intact:EBI-25475864|intact:EBI-25475868|intact:EBI-25475871|intact:EBI-25475874|intact:EBI-25475877|intact:EBI-25475906|intact:EBI-25475894|intact:EBI-25475912|intact:EBI-25475897|intact:EBI-25475903|intact:EBI-25475900|intact:EBI-25475909|intact:EBI-25475917	intact:EBI-1044383|uniprotkb:E5RJ68|intact:EBI-10969499|uniprotkb:O00580|uniprotkb:Q7Z393|uniprotkb:Q9HD66	psi-mi:e_wcpv(display_long)	psi-mi:ap3b1_human(display_long)|uniprotkb:Adaptor-related protein complex 3 subunit beta-1(gene name synonym)|uniprotkb:Adaptor protein complex AP-3 subunit beta-1(gene name synonym)|uniprotkb:Beta-3A-adaptin(gene name synonym)|uniprotkb:Clathrin assembly protein complex 3 beta-1 large chain(gene name synonym)|uniprotkb:AP3B1(gene name)|psi-mi:AP3B1(display_short)|uniprotkb:ADTB3A(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25490454	intact-miscore:0.35
uniprotkb:P0DTC9	uniprotkb:Q9Y3U8	intact:EBI-25475856	intact:EBI-1057689|uniprotkb:D6W634|uniprotkb:Q6FIG1|uniprotkb:Q9UQF6|uniprotkb:B2R4Y1	psi-mi:n_wcpv(display_long)	psi-mi:rl36_human(display_long)|uniprotkb:Large ribosomal subunit protein eL36(gene name synonym)|uniprotkb:RPL36(gene name)|psi-mi:RPL36(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25490574	intact-miscore:0.35
uniprotkb:P0DTC9	uniprotkb:Q9NW13	intact:EBI-25475856	intact:EBI-2878099|uniprotkb:Q96CV3|uniprotkb:A4D100|uniprotkb:Q53H65|uniprotkb:B4DU52|uniprotkb:E9PDD9	psi-mi:n_wcpv(display_long)	psi-mi:rbm28_human(display_long)|uniprotkb:RBM28(gene name)|psi-mi:RBM28(display_short)|uniprotkb:RNA-binding motif protein 28(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25490574	intact-miscore:0.35
uniprotkb:P0DTC9	uniprotkb:Q9NR30	intact:EBI-25475856	intact:EBI-357942|uniprotkb:Q13436|uniprotkb:Q5VX41|uniprotkb:Q68D35|uniprotkb:B2RDL0|intact:EBI-2555822	psi-mi:n_wcpv(display_long)	psi-mi:ddx21_human(display_long)|uniprotkb:Nucleolar RNA helicase II(gene name synonym)|uniprotkb:Nucleolar RNA helicase Gu(gene name synonym)|uniprotkb:RH II/Gu(gene name synonym)|uniprotkb:Gu-alpha(gene name synonym)|uniprotkb:DEAD box protein 21(gene name synonym)|uniprotkb:DDX21(gene name)|psi-mi:DDX21(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25490574	intact-miscore:0.35
uniprotkb:P0DTC9	uniprotkb:Q9UN86	intact:EBI-25475856	intact:EBI-1044298|uniprotkb:O60606|uniprotkb:O75149|uniprotkb:Q9UPA1|uniprotkb:A8K6X1	psi-mi:n_wcpv(display_long)	psi-mi:g3bp2_human(display_long)|uniprotkb:GAP SH3 domain-binding protein 2(gene name synonym)|uniprotkb:G3BP2(gene name)|psi-mi:G3BP2(display_short)|uniprotkb:KIAA0660(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25490574	intact-miscore:0.35
uniprotkb:P0DTC9	uniprotkb:Q9HCE1	intact:EBI-25475856	intact:EBI-1055820|uniprotkb:Q5JR03|uniprotkb:Q8TEF0|uniprotkb:Q9BSY3|uniprotkb:Q9BUJ9	psi-mi:n_wcpv(display_long)	psi-mi:mov10_human(display_long)|uniprotkb:Armitage homolog(gene name synonym)|uniprotkb:Moloney leukemia virus 10 protein(gene name synonym)|uniprotkb:MOV10(gene name)|psi-mi:MOV10(display_short)|uniprotkb:KIAA1631(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25490574	intact-miscore:0.35
